unique_ID,short_cite,expt_num,expt_condition,is_correct,is_mp,long_cite,peer_reviewed,publication_status,coder,response_mode,exposure_phase,method,dependent_measure,participant_design,same_infant,native_lang,test_lang,infant_type,group_name_1,group_name_2,n_1,n_2,n_excluded_1,n_excluded_2,n_fussi_1,gender_1,gender_2,mean_age_1,mean_age_months,min_age_1,max_age_1,mean_age_2,age_range_1,age_range_2,row label,x_1_label,x_2_label,x_2_misptype,x_1,x_2,SD_1,SD_2,SE_1,SE_2,x_type,chance,x_from_graph,t,t_interact,F,d,d_var,corr,num_trials,percent_MP,vocab_with_X,mean_comprehension,r_comprehension,mean_production,r_production,words,word_correct_and_MP,n_feature,type_feature,mispron_location,within_sentence,sentence_context,object_pair,distractor_overlap,offset,within_measure,pre_nam_dur,post_nam_dur,trial_length,visual_stim,visual_stim_background
42,"van der Feest & Johnson, 2016",2,MP_fricative_initial,0,1,,yes,paper,Von Holzen,eye-tracking,familiarization,looking_while_listening,ptl,within_one,Uniform_Fricative_Contrast,Dutch,native,typical,,,16,,4,,,0.5625,,734,24.1130092,730,757,,27,,consonant_misp,,,,,,,,,,proportion_change_pre_post,0,,-1,,,,,,16,0.5,,NA,NA,NA,NA,,yes,1,consonant,onset,yes,Look at the X!,familiar_familiar,onset,365,pre_post_naming_effect,2.5,2,6.5,photo,NA
43,Wewalaarachchi et al. 2017,1,correct,1,0,"Wewalaarachchi, T. D., Wong, L. H., & Singh, L. (2017). Vowels , consonants , and lexical tones : Sensitivity to phonological variation in monolingual Mandarin and bilingual English – Mandarin toddlers. Journal of Experimental Child Psychology, 159, 16–33. http://doi.org/10.1016/j.jecp.2017.01.009",yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_one,Monolingual,Mandarin Chinese,native,typical,,,23,,,,,0.52173913,,734.5172,24.13,703.12,788,,84.88,,correct,,,,0.11,,0.08,,,,proportion_change_pre_post,0,,,,,,,,36,0.5,,NA,NA,NA,NA,,no,0,consonant_vowel_tone,onset/medial/coda,yes,Look! X!,familiar_novel,novel,0,pre_post_naming_effect,2.5,2.5,5,color_drawing,NA
43,Wewalaarachchi et al. 2017,1,vowel_misp,0,1,"Wewalaarachchi, T. D., Wong, L. H., & Singh, L. (2017). Vowels , consonants , and lexical tones : Sensitivity to phonological variation in monolingual Mandarin and bilingual English – Mandarin toddlers. Journal of Experimental Child Psychology, 159, 16–33. http://doi.org/10.1016/j.jecp.2017.01.009",yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_one,Monolingual,Mandarin Chinese,native,typical,,,23,,,,,0.52173913,,734.5172,24.13,703.12,788,,84.88,,vowel_misp,,,,-0.03,,0.19,,,,proportion_change_pre_post,0,,,,,,,,36,0.5,,NA,NA,NA,NA,,no,1,vowel,onset/medial/coda,yes,Look! X!,familiar_novel,novel,0,pre_post_naming_effect,2.5,2.5,5,color_drawing,NA
43,Wewalaarachchi et al. 2017,1,consonant_misp,0,1,"Wewalaarachchi, T. D., Wong, L. H., & Singh, L. (2017). Vowels , consonants , and lexical tones : Sensitivity to phonological variation in monolingual Mandarin and bilingual English – Mandarin toddlers. Journal of Experimental Child Psychology, 159, 16–33. http://doi.org/10.1016/j.jecp.2017.01.009",yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_one,Monolingual,Mandarin Chinese,native,typical,,,23,,,,,0.52173913,,734.5172,24.13,703.12,788,,84.88,,consonant_misp,,,,0.02,,0.14,,,,proportion_change_pre_post,0,,,,,,,,36,0.5,,NA,NA,NA,NA,,no,1,consonant,onset/medial/coda,yes,Look! X!,familiar_novel,novel,0,pre_post_naming_effect,2.5,2.5,5,color_drawing,NA
43,Wewalaarachchi et al. 2017,1,tone_misp,0,1,"Wewalaarachchi, T. D., Wong, L. H., & Singh, L. (2017). Vowels , consonants , and lexical tones : Sensitivity to phonological variation in monolingual Mandarin and bilingual English – Mandarin toddlers. Journal of Experimental Child Psychology, 159, 16–33. http://doi.org/10.1016/j.jecp.2017.01.009",yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_one,Monolingual,Mandarin Chinese,native,typical,,,23,,,,,0.52173913,,734.5172,24.13,703.12,788,,84.88,,tone_misp,,,,0.01,,0.19,,,,proportion_change_pre_post,0,,,,,,,,36,0.5,,NA,NA,NA,NA,,no,1,tone,onset/medial/coda,yes,Look! X!,familiar_novel,novel,0,pre_post_naming_effect,2.5,2.5,5,color_drawing,NA
43,Wewalaarachchi et al. 2017,1,correct,1,0,"Wewalaarachchi, T. D., Wong, L. H., & Singh, L. (2017). Vowels , consonants , and lexical tones : Sensitivity to phonological variation in monolingual Mandarin and bilingual English – Mandarin toddlers. Journal of Experimental Child Psychology, 159, 16–33. http://doi.org/10.1016/j.jecp.2017.01.009",yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_one,Bilingual,Mandarin Chinese - English,native,typical,,,23,,,,,0.52173913,,743.6492,24.43,713.12,792.44,,79.32,,correct,,,,0.08,,0.11,,,,proportion_change_pre_post,0,,,,,,,,36,0.5,,NA,NA,NA,NA,,no,0,consonant_vowel_tone,onset/medial/coda,yes,Look! X!,familiar_novel,novel,0,pre_post_naming_effect,2.5,2.5,5,color_drawing,NA
43,Wewalaarachchi et al. 2017,1,vowel_misp,0,1,"Wewalaarachchi, T. D., Wong, L. H., & Singh, L. (2017). Vowels , consonants , and lexical tones : Sensitivity to phonological variation in monolingual Mandarin and bilingual English – Mandarin toddlers. Journal of Experimental Child Psychology, 159, 16–33. http://doi.org/10.1016/j.jecp.2017.01.009",yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_one,Bilingual,Mandarin Chinese - English,native,typical,,,23,,,,,0.52173913,,743.6492,24.43,713.12,792.44,,79.32,,vowel_misp,,,,0.03,,0.16,,,,proportion_change_pre_post,0,,,,,,,,36,0.5,,NA,NA,NA,NA,,no,1,vowel,onset/medial/coda,yes,Look! X!,familiar_novel,novel,0,pre_post_naming_effect,2.5,2.5,5,color_drawing,NA
43,Wewalaarachchi et al. 2017,1,consonant_misp,0,1,"Wewalaarachchi, T. D., Wong, L. H., & Singh, L. (2017). Vowels , consonants , and lexical tones : Sensitivity to phonological variation in monolingual Mandarin and bilingual English – Mandarin toddlers. Journal of Experimental Child Psychology, 159, 16–33. http://doi.org/10.1016/j.jecp.2017.01.009",yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_one,Bilingual,Mandarin Chinese - English,native,typical,,,23,,,,,0.52173913,,743.6492,24.43,713.12,792.44,,79.32,,consonant_misp,,,,0.04,,0.18,,,,proportion_change_pre_post,0,,,,,,,,36,0.5,,NA,NA,NA,NA,,no,1,consonant,onset/medial/coda,yes,Look! X!,familiar_novel,novel,0,pre_post_naming_effect,2.5,2.5,5,color_drawing,NA
43,Wewalaarachchi et al. 2017,1,tone_misp,0,1,"Wewalaarachchi, T. D., Wong, L. H., & Singh, L. (2017). Vowels , consonants , and lexical tones : Sensitivity to phonological variation in monolingual Mandarin and bilingual English – Mandarin toddlers. Journal of Experimental Child Psychology, 159, 16–33. http://doi.org/10.1016/j.jecp.2017.01.009",yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_one,Bilingual,Mandarin Chinese - English,native,typical,,,23,,,,,0.52173913,,743.6492,24.43,713.12,792.44,,79.32,,tone_misp,,,,-0.02,,0.17,,,,proportion_change_pre_post,0,,,,,,,,36,0.5,,NA,NA,NA,NA,,no,1,tone,onset/medial/coda,yes,Look! X!,familiar_novel,novel,0,pre_post_naming_effect,2.5,2.5,5,color_drawing,NA
44,Bernier & White 2017,1,correct,1,0,"Bernier, D. E., & White, K. S. (2017). What’s a Foo? Toddlers Are Not Tolerant of Other Children’s Mispronunciations. In Proceedings of the 41st Annual Boston University Conference on Language Development (pp. 88–100).",no?,proceedings,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_one,1,American English,native,typical,,,28,,10,,2,,,660.548,21.7,636.196,706.208,,70.012,,correct,,,,16.6,,15.6,,,,percent_change_pre_post,0,,5.61,,,,,,20,0.6,,NA,NA,NA,NA,,no,0,consonant,onset,yes,Where's the X?,familiar_novel,novel,267,pre_post_naming_effect,3,3,8,NA,NA
44,Bernier & White 2017,1,1_feature,0,1,"Bernier, D. E., & White, K. S. (2017). What’s a Foo? Toddlers Are Not Tolerant of Other Children’s Mispronunciations. In Proceedings of the 41st Annual Boston University Conference on Language Development (pp. 88–100).",no?,proceedings,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_one,1,American English,native,typical,,,28,,10,,2,,,660.548,21.7,636.196,706.208,,70.012,,consonant_misp,,,,5.6,,16,,,,percent_change_pre_post,0,,1.85,2.43,,,,,21,0.6,,NA,NA,NA,NA,,no,1,consonant,onset,yes,Where's the X?,familiar_novel,novel,267,pre_post_naming_effect,3,3,8,NA,NA
44,Bernier & White 2017,1,2_feature,0,1,"Bernier, D. E., & White, K. S. (2017). What’s a Foo? Toddlers Are Not Tolerant of Other Children’s Mispronunciations. In Proceedings of the 41st Annual Boston University Conference on Language Development (pp. 88–100).",no?,proceedings,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_one,1,American English,native,typical,,,28,,10,,2,,,660.548,21.7,636.196,706.208,,70.012,,consonant_misp,,,,-3,,17.3,,,,percent_change_pre_post,0,,-0.92,4.61,,,,,22,0.6,,NA,NA,NA,NA,,no,2,consonant,onset,yes,Where's the X?,familiar_novel,novel,267,pre_post_naming_effect,3,3,8,NA,NA
44,Bernier & White 2017,1,3_feature,0,1,"Bernier, D. E., & White, K. S. (2017). What’s a Foo? Toddlers Are Not Tolerant of Other Children’s Mispronunciations. In Proceedings of the 41st Annual Boston University Conference on Language Development (pp. 88–100).",no?,proceedings,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_one,1,American English,native,typical,,,28,,10,,2,,,660.548,21.7,636.196,706.208,,70.012,,consonant_misp,,,,-6.8,,18.5,,,,percent_change_pre_post,0,,-1.88,5.54,,,,,23,0.6,,NA,NA,NA,NA,,no,3,consonant,onset,yes,Where's the X?,familiar_novel,novel,267,pre_post_naming_effect,3,3,8,NA,NA
45,Zesiger & Jöhr 2011,1,correct_syll1,1,0,"needs any kind of stats, he just reports F without breaking it down",yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,,1,French,native,typical,,,42,,,,,0.476190476,,439.16,14.42706965,420.72,599.6,,178.88,,correct,,,,,,,,,,percent_change_pre_post,,,,,,,,,16,0.5,,NA,NA,NA,NA,,yes,0,consonant,onset,yes,Look! X!,familiar_familiar,no,367,pre_post_naming_effect,2.6,2.6,6,photo,NA
45,Zesiger & Jöhr 2011,1,correct_syll2,1,0,,yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,,1,French,native,typical,,,42,,,,,0.476190476,,439.16,14.42706965,420.72,599.6,,178.88,,correct,,,,,,,,,,percent_change_pre_post,,,,,,,,,16,0.5,,NA,NA,NA,NA,,yes,0,consonant,medial,yes,Look! X!,familiar_familiar,no,367,pre_post_naming_effect,2.6,2.6,6,photo,NA
45,Zesiger & Jöhr 2011,1,consonant_MP_syll1,0,1,,yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,,1,French,native,typical,,,42,,,,,0.476190476,,439.16,14.42706965,420.72,599.6,,178.88,,consonant_misp,,,,,,,,,,percent_change_pre_post,,,,,,,,,16,0.5,,NA,NA,NA,NA,,yes,1,consonant,onset,yes,Look! X!,familiar_familiar,no,367,pre_post_naming_effect,2.6,2.6,6,photo,NA
45,Zesiger & Jöhr 2011,1,consonant_MP_syll2,0,1,,yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,,1,French,native,typical,,,42,,,,,0.476190476,,439.16,14.42706965,420.72,599.6,,178.88,,consonant_misp,,,,,,,,,,percent_change_pre_post,,,,,,,,,16,0.5,,NA,NA,NA,NA,,yes,1,consonant,medial,yes,Look! X!,familiar_familiar,no,367,pre_post_naming_effect,2.6,2.6,6,photo,NA
45,Zesiger & Jöhr 2011,2,correct_syll1,1,0,,yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,,2,French,native,typical,,,40,,,,,0.5,,436.16,14.32851511,418.72,459.6,,40.88,,correct,,,,,,,,,,percent_change_pre_post,,,,,,,,,16,0.5,,NA,NA,NA,NA,,yes,0,vowel,onset,yes,Look! X!,familiar_familiar,no,367,pre_post_naming_effect,2.6,2.6,6,photo,NA
45,Zesiger & Jöhr 2011,2,correct_syll2,1,0,,yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,,2,French,native,typical,,,40,,,,,0.5,,436.16,14.32851511,418.72,459.6,,40.88,,correct,,,,,,,,,,percent_change_pre_post,,,,,,,,,16,0.5,,NA,NA,NA,NA,,yes,0,vowel,medial,yes,Look! X!,familiar_familiar,no,367,pre_post_naming_effect,2.6,2.6,6,photo,NA
45,Zesiger & Jöhr 2011,2,vowel_MP_syll1,0,1,,yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,,2,French,native,typical,,,40,,,,,0.5,,436.16,14.32851511,418.72,459.6,,40.88,,vowel_misp,,,,,,,,,,percent_change_pre_post,,,,,,,,,16,0.5,,NA,NA,NA,NA,,yes,1,vowel,medial,yes,Look! X!,familiar_familiar,no,367,pre_post_naming_effect,2.6,2.6,6,photo,NA
45,Zesiger & Jöhr 2011,2,vowel_MP_syll2,0,1,,yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,,2,French,native,typical,,,40,,,,,0.5,,436.16,14.32851511,418.72,459.6,,40.88,,vowel_misp,,,,,,,,,,percent_change_pre_post,,,,,,,,,16,0.5,,NA,NA,NA,NA,,yes,1,vowel,medial,yes,Look! X!,familiar_familiar,no,367,pre_post_naming_effect,2.6,2.6,6,photo,NA
46,Bergelson & Swingley (2012),1,correct,1,0,need means/sds or d,yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_one,6_to_9_correct,American English,native,typical,,,33,,,,,0.575757576,,226.778,7.45,182.3356,304.4,,122.0644,,correct,,,,,,,,,,proportion_change_pre_post,0,,,,,,,,32,0,,NA,NA,NA,NA,"apple, banana, bottle, cookie, juice, milk, spoon, yogurt, ear, eyes, face, foot, hair, hand, leg, mouth, nose",no,0,vowel,onset/medial,yes,"“Can you find the X?”, “Where’s the X?”, “Do you see the X?”, and “Look at the X!""",familiar_familiar,no,367,pre_post_naming_effect,3.5,3.5,7,photo,gray
47,Renner (2017),2,correct,,,basically no stats available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,Renner (2017),2,misp_typical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,Renner (2017),2,misp_atypical,,,"Renner, L. (2017). The magic of matching: Speech production and perception in language acquisition. Doctoral Dissertation, Stockholm University. Chapter 4: Three experiments on methodological explorations.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,Renner (2017),3,correct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,Renner (2017),3,misp_typical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,Renner (2017),3,misp_atypical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
